brake,hand_brake,throttle,steer
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
0.0,False,0.0,0.0
